appid,userid,user_rating
1111504185,2,4.5
1111504254,3,0
1111617387,4,2.5
1111665247,5,4.5
1111873503,6,3
1111876388,7,1.5
1111957680,8,4
1112040900,9,0
1112052555,10,0
1112068171,11,4
1112071865,12,0
1112071930,13,4.5
1112081391,14,4.5
1112156258,15,5
1112162323,16,5
1112208725,17,3.5
1112307917,18,4.5
1112350146,19,4
1112382631,20,4
1112433234,1,5
1112477374,2,4
1112481571,3,4
1112500249,4,5
1112532917,5,4
1112540727,6,2
1112551222,7,3
1112581194,8,3.5
1112690545,9,4
1112701216,10,4
1112826311,11,0
1112851561,12,0
1112858566,13,4.5
1112861301,14,4.5
1112922482,15,4
1112989865,16,3.5
1113205946,17,0
1113223808,18,4.5
1113304677,19,0
1113359219,20,0
1113413855,1,0
1113473319,2,3.5
1113603774,3,4.5
1113736426,4,3.5
1113756219,5,4
1113883640,6,2
1113891385,7,0
1113923256,8,0
1113936701,9,0
1113943452,10,3.5
1113946899,11,0
1114046971,12,2
1114061571,13,3.5
1114127463,14,4.5
1114130722,15,4.5
1114170869,16,4.5
1114234507,17,4.5
1114245788,18,4
1114261491,19,0
1114284578,20,0
1114288419,1,0
1114312105,2,2.5
1114434026,3,0
1114483079,4,0
1114493266,5,2
1114594263,6,4
1114606759,7,4.5
1114681193,8,4.5
1114692553,9,5
1114710947,10,4
1114718412,11,4.5
1114748413,12,0
1114751883,13,4
1114811228,14,3
1114886979,15,4.5
1114893521,16,4
1114916686,17,0
1114921009,18,3
1115010672,19,0
1115022026,20,4.5
1115078893,1,0
1115083152,2,0
1115092415,3,5
1115111967,4,4
1115128108,5,4
1115223015,6,3
1115245945,7,5
1115249449,8,4
1115415865,9,4
1115633942,10,5
1115647211,11,4
1115681877,12,4
1115733806,13,4.5
1115848946,14,4
1115911787,15,5
1115978213,16,0
1115981170,17,1
1116025351,18,4
1116026071,19,4.5
1116027365,20,4.5
1116046099,1,5
1116069870,2,0
1116112829,3,4.5
1116164772,4,3.5
1116214450,5,4.5
1116215882,6,4.5
1116249582,7,4.5
1116253995,8,4.5
1116271098,9,4.5
1116296327,10,5
1116320580,11,3
1116329647,12,4
1116483214,13,0
1116494563,14,4.5
1116536171,15,3.5
1116541279,16,0
1116544191,17,0
1116549013,18,2.5
1116549578,19,5
1116564897,20,0
1116568228,1,5
1116609570,2,4.5
1116622769,3,0
1116785618,4,4.5
1116808304,5,4.5
1116861891,6,0
1116876789,7,4.5
1116880272,8,0
1116882930,9,2
1116899512,10,0
1116902833,11,4.5
1116910957,12,4
1116937558,13,0
1116944520,14,1
1116980952,15,4.5
1117166919,16,5
1117310816,17,5
1117365978,18,3.5
1117405948,19,4.5
1117482308,20,5
1117580704,1,4.5
1117621317,2,4.5
1117719909,3,3
1117816598,4,0
1117818844,5,0
1117825020,6,0
1117825025,7,0
1117844680,8,4.5
1117905680,9,5
1117981792,10,0
1117998129,11,5
1118012993,12,4
1118046725,13,3.5
1118072618,14,4
1118082679,15,5
1118239905,16,0
1118247592,17,4.5
1118353232,18,4
1118398079,19,4.5
1118406919,20,4.5
1118431695,1,4.5
1118441024,2,4.5
1118494466,3,5
1118646945,4,0
1118676232,5,4.5
1118756851,6,3.5
1118803687,7,5
1118839901,8,0
1118844179,9,4.5
1118850623,10,5
1118878857,11,4.5
1118918368,12,4
1118999592,13,3.5
1119002115,14,2
1119003636,15,4
1119018463,16,3
1119051088,17,0
1119058112,18,0
1119061470,19,0
1119074194,20,0
1119104329,1,4.5
1119107230,2,0
1119109028,3,0
1119132775,4,4
1119200610,5,4.5
1119322616,6,4.5
1119351068,7,5
1119358760,8,4
1119370883,9,4
1119424086,10,3.5
1119482395,11,4.5
1119514051,12,4.5
1119569595,13,4.5
1119644926,14,4.5
1119713595,15,4.5
1119856566,16,4.5
1120021683,17,0
1120034048,18,4.5
1120072154,19,1
1120181386,20,4.5
1120294802,1,4.5
1120339123,2,4.5
1120437406,3,4
1120463205,4,0
1120471712,5,2
1120547622,6,4.5
1120565231,7,0
1120574666,8,0
1120674971,9,5
1120695201,10,4.5
1120838254,11,3.5
1120861209,12,4
1120936238,13,5
1120991202,14,4.5
1121157685,15,0
1121160975,16,0
1121172075,17,0
1121196185,18,5
1121283620,19,0
1121425007,20,3.5
1121463708,1,3
1121484538,2,3
1121545201,3,5
1121590741,4,1
1121659254,5,0
1121685698,6,4
1121740066,7,2.5
1121782467,8,4
1121796149,9,4
1121910644,10,4
1121943475,11,5
1121944763,12,4.5
1121963448,13,5
1121967198,14,0
1121971067,15,4.5
1121989372,16,0
1122172974,17,4.5
1122191886,18,4
1122211704,19,4.5
1122212503,20,4.5
1122366064,1,0
1122367296,2,0
1122439453,3,4.5
1122444037,4,4.5
1122488716,5,4.5
1122498143,6,4.5
1122584613,7,0
1122621497,8,0
1122649984,9,4
1122682633,10,4.5
1122904897,11,4.5
1122909751,12,4.5
1123042939,13,4.5
1123078102,14,4.5
1123109531,15,5
1123132173,16,4.5
1123300756,17,2.5
1123371085,18,4.5
1123414741,19,0
1123417039,20,0
1123428617,1,0
1123434406,2,5
1123455917,3,4
1123493208,4,0
1123499004,5,0
1123499290,6,0
1123510087,7,4.5
1123539597,8,5
1123579511,9,5
1123605369,10,3.5
1123626556,11,5
1123631069,12,4.5
1123639492,13,0
1123652342,14,5
1123667089,15,0
1123697672,16,4
1123707853,17,5
1123795045,18,3
1123897951,19,4
1123920179,20,5
1123959760,1,4.5
1123991807,2,1.5
1124034555,3,4
1124073720,4,4.5
1124123246,5,5
1124139149,6,4
1124143528,7,4.5
1124221308,8,4.5
1124265106,9,5
1124324199,10,4
1124344384,11,4
1124344855,12,3
1124345691,13,4
1124382586,14,0
1124395796,15,4.5
1124453989,16,4
1124467250,17,5
1124476992,18,3.5
1124503295,19,4
1124567713,20,3.5
1124568844,1,5
1124768573,2,0
1124772645,3,0
1124836530,4,4.5
1124845146,5,0
1125065976,6,4.5
1125301530,7,1.5
1125318904,8,5
1125336042,9,1
1125378601,10,4
1125469780,11,5
1125478670,12,2.5
1125534178,13,5
1125608061,14,2
1125806960,15,5
1125812643,16,4
1126032958,17,0
1126055536,18,3
1126101226,19,4.5
1126166674,20,0
1126191781,1,0
1126211341,2,0
1126212440,3,3.5
1126269043,4,4.5
1126296052,5,0
1126380291,6,3
1126382960,7,4.5
1126394027,8,2.5
1126403961,9,3
1126424472,10,3.5
1126517945,11,4.5
1126531257,12,5
1126563858,13,4.5
1126585243,14,4.5
1126714010,15,5
1126723825,16,4.5
1126769121,17,4.5
1126835894,18,5
1126845799,19,4.5
1126845803,20,2.5
1126932090,1,4
1126935885,2,4
1127108818,3,4
1127214864,4,0
1127229619,5,4.5
1127240851,6,0
1127261616,7,0
1127440445,8,2.5
1127454806,9,4.5
1127492845,10,4.5
1127634439,11,0
1127726827,12,4.5
1127739608,13,0
1127910488,14,4
1127930385,15,5
1127933116,16,5
1128033152,17,3
1128070374,18,4.5
1128075013,19,4
1128233478,20,4.5
1128253730,1,2
1128311260,2,0
1128326130,3,2.5
1128377569,4,3.5
1128613074,5,0
1128623591,6,1
1128801236,7,4.5
1128839212,8,5
1128855720,9,4
1128940693,10,4.5
1128981090,11,4
1129025215,12,3
1129050711,13,4
1129107483,14,0
1129234419,15,4.5
1129404572,16,4.5
1129553203,17,2
1129648611,18,0
1129671707,19,0
1129690785,20,3
1129693551,1,4
1129722364,2,0
1129755661,3,4
1129778673,4,0
1129966892,5,5
1130186793,6,5
1130221994,7,0
1130264634,8,0
1130297669,9,4
1130374815,10,3.5
1130398188,11,5
1130498044,12,3
1130542083,13,4.5
1130610367,14,4.5
1130630397,15,5
1130638483,16,3
1130638492,17,4
1130676836,18,0
1130723425,19,4.5
1130770356,20,4.5
1130829481,1,4.5
1130830362,2,0
1130847808,3,0
1130852386,4,5
1130864757,5,0
1130901077,6,4
1130988829,7,0
1131107453,8,0
1131134490,9,0
1131135416,10,0
1131203082,11,0
1131203560,12,3.5
1131232060,13,3.5
1131236409,14,0
1131251130,15,5
1131342792,16,3
1131344092,17,4
1131388981,18,4
1131422575,19,5
1131536464,20,2
1131590898,1,4
1131701133,2,5
1131708443,3,4
1131935122,4,0
1132158938,5,4.5
1132201707,6,4.5
1132213599,7,4
1132214105,8,5
1132217067,9,3
1132255154,10,4
1132336222,11,4
1132358193,12,4.5
1132440751,13,0
1132443199,14,0
1132450366,15,0
1132473553,16,3.5
1132509649,17,4.5
1132515131,18,4.5
1132517788,19,5
1132537738,20,4
1132539563,1,4.5
1132542642,2,3
1132630378,3,5
1132662330,4,4
1132715891,5,4
1132754743,6,4.5
1132762804,7,4
1132774393,8,0
1132817034,9,0
1132842255,10,0
1132915398,11,3.5
1132992868,12,4.5
1133031538,13,4.5
1133064144,14,4.5
1133084307,15,0
1133092959,16,0
1133173046,17,4.5
1133241575,18,4.5
1133417566,19,4
1133481001,20,0
1133510322,1,0
1133678984,2,4
1133706938,3,4
1133737578,4,5
1133744473,5,5
1133749572,6,4.5
1133848135,7,1
1133883216,8,5
1133896041,9,5
1133898987,10,3
1133919651,11,0
1133990005,12,4.5
1134086133,13,2
1134126831,14,4.5
1134144728,15,4
1134176687,16,5
1134424698,17,0
1134424705,18,0
1134511982,19,4
1134516647,20,4.5
1134529728,1,4.5
1134640800,2,4
1134680712,3,4
1134805859,4,5
1134835650,5,0
1134858124,6,3
1134867821,7,3
1134895689,8,4
1134998522,9,4.5
1135031533,10,4
1135126803,11,5
1135127134,12,3.5
1135204321,13,3
1135213693,14,3.5
1135283959,15,1
1135328912,16,0
1135354652,17,5
1135372103,18,4.5
1135441810,19,4
1135442411,20,0
1135471095,1,4.5
1135518490,2,5
1135518748,3,4
1135536260,4,3.5
1135564253,5,5
1135575003,6,4
1135596302,7,4
1135638235,8,5
1135653604,9,4.5
1135657766,10,3.5
1135667527,11,0
1135671895,12,3.5
1135791322,13,0
1135811739,14,4
1135867247,15,2
1135973816,16,3.5
1135982876,17,3
1136075542,18,5
1136083624,19,3
1136136909,20,4.5
1136238277,1,2
1136242132,2,4
1136259229,3,2
1136283432,4,4.5
1136538547,5,0
1136617049,6,5
1136634131,7,2
1136678843,8,5
1136744871,9,4.5
1136753739,10,4.5
1136910248,11,3
1136936929,12,4.5
1136975039,13,0
1136993233,14,3.5
1137008076,15,4
1137022728,16,3.5
1137040079,17,3.5
1137042565,18,0
1137155107,19,4.5
1137175892,20,4
1137231583,1,2.5
1137262188,2,0
1137320380,3,1
1137330227,4,3.5
1137419214,5,0
1137456779,6,2
1137479384,7,4.5
1137503629,8,0
1137591249,9,0
1137613553,10,0
1137673647,11,4.5
1137683736,12,3
1137689929,13,3
1137693912,14,4
1137822681,15,5
1137893020,16,5
1137927971,17,4.5
1137956525,18,0
1138117315,19,3
1138121520,20,3.5
1138143371,1,5
1138204375,2,0
1138360976,3,1
1138484918,4,3
1138494618,5,1
1138586148,6,4.5
1138587244,7,3.5
1138819531,8,4.5
1138834300,9,3
1138868271,10,5
1138895159,11,5
1139086261,12,0
1139097560,13,0
1139103442,14,0
1139119113,15,1
1139146156,16,0
1139254110,17,4.5
1139338323,18,5
1139377101,19,3.5
1139391147,20,3
1139663852,1,0
1139670134,2,0
1139704246,3,4.5
1139738453,4,4
1139753965,5,1
1139996011,6,5
1140023495,7,1
1140028033,8,0
1140033685,9,3.5
1140040414,10,2
1140080851,11,0
1140087281,12,0
1140186382,13,5
1140248640,14,4
1140266903,15,4.5
1140351199,16,4.5
1140396820,17,2.5
1140406356,18,3
1140419709,19,4.5
1140451547,20,4
1140484774,1,0
1140495295,2,5
1140507373,3,4
1140513212,4,4
1140586546,5,4.5
1140680115,6,4.5
1140798536,7,4
1140935852,8,5
1141018731,9,4.5
1141037183,10,4.5
1141095843,11,3.5
1141096674,12,4.5
1141118819,13,4
1141118823,14,4.5
1141154420,15,4.5
1141253112,16,0
1141280841,17,3.5
1141304181,18,4.5
1141308767,19,1
1141341835,20,4.5
1141356008,1,4
1141358828,2,3.5
1141365117,3,3.5
1141588161,4,0
1141643627,5,1.5
1141738848,6,4
1141762073,7,5
1141792757,8,0
1141834022,9,0
1141842849,10,4
1141876504,11,4.5
1141895945,12,4
1141983956,13,2.5
1141996024,14,5
1142016085,15,4.5
1142049503,16,1
1142198889,17,4.5
1142223652,18,5
1142228312,19,4
1142261822,20,5
1142281657,1,2.5
1142334232,2,2
1142345991,3,3
1142348885,4,4.5
1142366464,5,2
1142385805,6,4
1142401623,7,0
1142443107,8,0
1142543955,9,4
1142546565,10,4.5
1142578005,11,1.5
1142578941,12,4.5
1142657936,13,1
1142717730,14,4
1142754013,15,0
1142803226,16,4
1143052259,17,4.5
1143258387,18,3.5
1143430689,19,0
1143436828,20,3.5
1143437866,1,3.5
1143624165,2,3.5
1143689829,3,4
1143897524,4,5
1144018570,5,4
1144076945,6,1
1144116292,7,3
1144133049,8,0
1144154105,9,0
1144164707,10,5
1144247611,11,4.5
1144325165,12,0
1144397186,13,0
1144422536,14,3
1144446958,15,4
1144458512,16,3.5
1144650526,17,1
1144812201,18,0
1144976930,19,0
1144983743,20,5
1145057065,1,4
1145258456,2,4
1145262669,3,0
1145275343,4,4
1145290405,5,4
1145442827,6,3.5
1145460364,7,4.5
1145465310,8,4.5
1145485982,9,4.5
1145500015,10,4
1145528262,11,4
1145541321,12,5
1145602670,13,4
1145696723,14,0
1145738671,15,4.5
1145823552,16,5
1145877280,17,1
1145920150,18,5
1146128499,19,4.5
1146138135,20,5
1146177222,1,3.5
1146223410,2,3
1146274176,3,5
1146320033,4,0
1146398155,5,4
1146465836,6,4.5
1146543227,7,4
1146552070,8,4.5
1146601414,9,4
1146696085,10,0
1146713881,11,0
1146788003,12,0
1146792601,13,0
1146828763,14,4
1146971602,15,4.5
1146991999,16,4.5
1147002179,17,4.5
1147195439,18,5
1147225129,19,4.5
1147297267,20,3.5
1147331964,1,4.5
1147424561,2,5
1147432809,3,4.5
1147452760,4,4
1147667378,5,0
1147863312,6,5
1147910573,7,0
1147923152,8,0
1147995014,9,4
1148022751,10,4
1148046351,11,0
1148047801,12,0
1148053146,13,5
1148119410,14,4.5
1148138918,15,3.5
1148177808,16,0
1148201330,17,0
1148229094,18,2
1148320769,19,4
1148321705,20,4.5
1148362520,1,5
1148364175,2,0
1148435076,3,4.5
1148435080,4,4.5
1148457316,5,4.5
1148502570,6,0
1148524123,7,1
1148587239,8,4.5
1148613767,9,3
1148726949,10,5
1148799284,11,0
1148931050,12,4.5
1148944266,13,0
1148979232,14,4.5
1149330452,15,4.5
1149338810,16,3.5
1149476118,17,4.5
1149479233,18,4.5
1149500619,19,5
1149845877,20,4
1149994032,1,3.5
1150057624,2,4
1150132840,3,2.5
1150253456,4,0
1150346397,5,3
1150509995,6,0
1150735504,7,4
1150821668,8,4.5
1150901618,9,2.5
1150981743,10,4.5
1150982926,11,0
1151108516,12,4
1151195880,13,1.5
1151262589,14,0
1151268606,15,1
1151423446,16,4
1151455384,17,4.5
1151496004,18,5
1151506903,19,4.5
1151562012,20,3.5
1151585389,1,0
1151680145,2,4.5
1151734656,3,4.5
1151747316,4,5
1151831172,5,4.5
1152254310,6,2.5
1152267556,7,4
1152267570,8,0
1152350612,9,0
1152396902,10,0
1152533846,11,4.5
1152576183,12,4
1152607698,13,4
1152611696,14,4.5
1152657123,15,3
1152933871,16,0
1152938994,17,0
1152996359,18,4.5
1153025759,19,4.5
1153028211,20,4
1153109870,1,4
1153136025,2,4.5
1153232514,3,0
1153449735,4,5
1153462277,5,0
1153473604,6,2
1153515245,7,5
1153694100,8,0
1153883316,9,4.5
1153896723,10,4.5
1154065290,11,4
1154282030,12,4.5
1154395075,13,4.5
1154401422,14,4
1154436120,15,4.5
1154766826,16,0
1154791600,17,0
1154805667,18,0
1154856196,19,5
1154900079,20,4.5
1155034875,1,4.5
1155038987,2,0
1155162058,3,4
1155219609,4,2.5
1155497019,5,2
1155899847,6,0
1155982200,7,4.5
1156046252,8,5
1156049875,9,0
1156064689,10,0
1156110079,11,4.5
1156120307,12,3
1156121311,13,4.5
1156123904,14,3
1156137155,15,0
1156192844,16,4
1156258040,17,4
1156406002,18,4.5
1156413671,19,5
1156447726,20,4.5
1156704617,1,4.5
1156759711,2,0
1156773416,3,0
1156856246,4,4.5
1156875272,5,0
1156906605,6,2
1157479274,7,3.5
1157494807,8,4
1157555235,9,2.5
1157569775,10,4.5
1157616329,11,4.5
1157626465,12,4.5
1157626939,13,4.5
1157792207,14,0
1157812299,15,3.5
1157900625,16,0
1157967043,17,5
1158517484,18,3
1158640510,19,4.5
1158667565,20,4
1158735801,1,5
1158754562,2,0
1158903065,3,0
1159035153,4,4.5
1159072426,5,4
1159218681,6,3
1159249515,7,0
1159273771,8,3.5
1159290179,9,4
1159376062,10,0
1159410526,11,4.5
1159611436,12,4.5
1159900476,13,4.5
1160056295,14,4.5
1160086118,15,0
1160380201,16,4.5
1160495350,17,4
1160574357,18,3
1160662479,19,0
1160688144,20,4.5
1160690385,1,0
1160692648,2,4.5
1160723843,3,4
1160731868,4,1
1160751111,5,3.5
1161030409,6,5
1161122860,7,4
1161136955,8,4.5
1161175470,9,2.5
1161194581,10,4
1161231636,11,5
1161251105,12,5
1161267000,13,4.5
1161306103,14,3
1161323425,15,2.5
1161444237,16,5
1161496947,17,3.5
1161538212,18,0
1161615642,19,0
1161626399,20,4
1161641255,1,4
1161656633,2,4.5
1161717622,3,0
1161739347,4,4.5
1161746000,5,3
1161836152,6,4
1162087330,7,4
1162255664,8,4.5
1162719828,9,0
1162783385,10,5
1162794046,11,4.5
1162838832,12,5
1162914044,13,0
1163113876,14,4.5
1163313156,15,4.5
1163372874,16,1
1163404732,17,5
1163470174,18,4
1163621234,19,4
1163668736,20,1
1163675628,1,0
1163684161,2,5
1163706727,3,0
1163777816,4,4.5
1163850915,5,2.5
1163925890,6,4.5
1163963306,7,0
1163971418,8,5
1163984902,9,0
1163993025,10,0
1164013670,11,4.5
1164046790,12,4.5
1164147984,13,4
1164374667,14,2.5
1164376202,15,3.5
1164377822,16,0
1164385183,17,0
1164423068,18,1
1164424437,19,4.5
1164439637,20,3.5
1164468822,1,1.5
1164484325,2,1
1164492728,3,5
1164512642,4,4.5
1164765952,5,3.5
1164801111,6,4.5
1164891129,7,3.5
1164956679,8,0
1165109912,9,5
1165315677,10,4.5
1165326780,11,0
1165352759,12,0
1165391697,13,4
1165482016,14,1
1165525994,15,5
1165924249,16,3.5
1166063194,17,0
1166165827,18,0
1166225107,19,4.5
1166398861,20,0
1166596707,1,4.5
1166863768,2,0
1166974799,3,1.5
1167445841,4,5
1167651042,5,4.5
1167873588,6,0
1168110506,7,0
1168235182,8,0
1168304142,9,4.5
1168399577,10,0
1168504893,11,0
1168507191,12,0
1168567265,13,5
1168593601,14,0
1168645184,15,4
1168920959,16,0
1168960919,17,0
1168981143,18,0
1169297765,19,3.5
1169325682,20,0
1169417102,1,3
1169530248,2,3
1169545955,3,3.5
1169836224,4,5
1169971902,5,0
1170155524,6,4
1170260363,7,5
1170329495,8,4.5
1170395210,9,5
1170406182,10,0
1170455562,11,0
1170744152,12,4
1171015241,13,0
1171021623,14,0
1171039301,15,3.5
1171089247,16,0
1171093849,17,0
1171329625,18,0
1171330617,19,0
1171332633,20,5
1171367187,1,0
1171552390,2,5
1171558918,3,4
1171578327,4,5
1171635060,5,0
1171663655,6,3
1171814682,7,4.5
1172033149,8,4
1172048554,9,0
1172155464,10,0
1172179917,11,4.5
1172449400,12,0
1172627190,13,5
1172660336,14,0
1172884808,15,3.5
1173333213,16,4
1173335667,17,2
1173380979,18,2
1173383977,19,0
1173385518,20,0
1173388188,1,0
1173396715,2,0
1173451691,3,0
1173455771,4,0
1173642524,5,0
1173650428,6,5
1173688324,7,4.5
1173723621,8,0
1173806490,9,2.5
1173954282,10,5
1173990889,11,3
1174041307,12,4.5
1174233489,13,0
1174286908,14,0
1174307280,15,0
1174468136,16,4
1174489793,17,5
1174503010,18,4
1174545438,19,1.5
1174727122,20,5
1174729560,1,3.5
1174999653,2,4
1175283555,3,0
1175316770,4,2.5
1175547625,5,5
1175770622,6,0
1175953961,7,4.5
1176147574,8,5
1176148737,9,4.5
1176156412,10,5
1176374647,11,4
1176486119,12,4.5
1176492470,13,4.5
1176875793,14,4.5
1176877177,15,4.5
1176901281,16,4.5
1177384028,17,0
1177414604,18,4.5
1177461222,19,0
1177618807,20,5
1177806007,1,4.5
1177907423,2,0
1177953624,3,0
1178082935,4,5
1178261698,5,0
1178433845,6,4
1178454060,7,4.5
1178454068,8,4.5
1178472225,9,0
1178822943,10,1
1178829577,11,0
1178846093,12,0
1178880179,13,4
1178892772,14,0
1178973979,15,2.5
1179213211,16,0
1179267591,17,4
1179462965,18,4.5
1179475725,19,0
1179685798,20,5
1179840697,1,3.5
1179959829,2,0
1180103898,3,2.5
1180286571,4,0
1180300366,5,3
1180340451,6,4
1180467988,7,4.5
1180478894,8,0
1180885427,9,0
1180914367,10,0
1180931796,11,0
1180939298,12,0
1181016912,13,2
1181024195,14,4.5
1181025437,15,3.5
1181283568,16,0
1181358720,17,4.5
1181526812,18,4
1181582218,19,4.5
1181601206,20,4.5
1181616006,1,0
1181633163,2,2
1181724803,3,0
1181855507,4,0
1181904201,5,5
1182265441,6,1
1182331762,7,4
1182568288,8,3.5
1183234072,9,5
1183260922,10,5
1183548754,11,4.5
1183709176,12,0
1183856228,13,3.5
1183986102,14,4.5
1184711626,15,0
1184800011,16,4
1185209084,17,0
1185328193,18,3
1185365336,19,5
1185428381,20,0
1185538497,1,0
1185580782,2,4
1185731859,3,0
1185777521,4,0
1186108496,5,2
1186126548,6,4.5
1186384912,7,4
1187128255,8,0
1187279979,9,3
1187282363,10,0
1187617475,11,4.5
1187682390,12,4.5
1187779532,13,0
1187838770,14,4.5
1188375727,15,5
